transaction_id,trial_id,trial_name,partition_name
29e60060b6657a2189cb37a41ec91c515c79be9c,4c8129e8,FINGER_LEFT_MIDDLE,train
6ace76f5f2f4af8d9654df1021084e8c5c79c854,5f8d1ab9,FINGER_RIGHT_INDEX,train
6ace76f5f2f4af8d9654df1021084e8c5c79c854,1b242498,FINGER_RIGHT_MIDDLE,train
6ace76f5f2f4af8d9654df1021084e8c5c79c854,55b2160c,FINGER_LEFT_INDEX,train
6ace76f5f2f4af8d9654df1021084e8c5c79c854,792839dd,FINGER_LEFT_MIDDLE,train
6ace76f5f2f4af8d9654df1021084e8c5c79c854,cd4e023c,FINGER_LEFT_RING,train
049de2bac22968e5d552cc5aa4bf882e5c79d1bb,6e434d68,FINGER_RIGHT_INDEX,train
29e60060b6657a2189cb37a41ec91c515c79be9c,96971441,FINGER_LEFT_RING,train
6ace76f5f2f4af8d9654df1021084e8c5c79c854,0a6a3d4a,FINGER_RIGHT_RING,train
52f31330f37c286081adbc62c2960e555c814bb2,d6311526,FINGER_RIGHT_INDEX,train
bac2fb747df23f092078f65c67ac82fb5c7872e8,1aa95bd0,FINGER_RIGHT_MIDDLE,train
d96cbe717d8ced060a430c40eb5788a25c815c63,d1d53def,FINGER_LEFT_INDEX,train
31077ad14ebd902707e0411489b61a585c799966,8a43b8e7,FINGER_RIGHT_INDEX,train
d96cbe717d8ced060a430c40eb5788a25c815c63,b790ebd6,FINGER_LEFT_MIDDLE,train
d96cbe717d8ced060a430c40eb5788a25c815c63,0c1d995f,FINGER_LEFT_RING,train
30ba744b16b971a8429cc65458b26cd65c7ea63f,ab0ca098,FINGER_RIGHT_RING,train
30ba744b16b971a8429cc65458b26cd65c7ea63f,343c215b,FINGER_RIGHT_MIDDLE,train
30ba744b16b971a8429cc65458b26cd65c7ea63f,dba93451,FINGER_RIGHT_INDEX,train
17f019ae8ccb23c8460246384da19ed25c773473,1e2ba2b1,FINGER_RIGHT_INDEX,train
17f019ae8ccb23c8460246384da19ed25c773473,635111b8,FINGER_RIGHT_RING,train
f5789cd9bb3848a452b48dbd8f6d1a495c7ea83a,735bdae6,FINGER_RIGHT_INDEX,train
f5789cd9bb3848a452b48dbd8f6d1a495c7ea83a,6838f7c2,FINGER_RIGHT_RING,train
bb925bd6b294df809f791111c042eae55c7ef4d5,95b552e7,FINGER_RIGHT_INDEX,train
bb925bd6b294df809f791111c042eae55c7ef4d5,8fe13609,FINGER_RIGHT_RING,train
a58b1cd1898ea2b876002b3fce20d0745c7f23ab,552a5453,FINGER_RIGHT_INDEX,train
bac2fb747df23f092078f65c67ac82fb5c7872e8,126ab330,FINGER_RIGHT_RING,train
a58b1cd1898ea2b876002b3fce20d0745c7f23ab,3cfc2454,FINGER_RIGHT_RING,train
88dc321e9c09bb966a1eaf9bbb877f6d5c8062af,c7e8bbc0,FINGER_RIGHT_RING,train
52f31330f37c286081adbc62c2960e555c814bb2,bf83528e,FINGER_RIGHT_RING,train
d15fa1934e370375a33a0d8b5fa431e65c81ae7e,cb4fc676,FINGER_RIGHT_INDEX,train
d15fa1934e370375a33a0d8b5fa431e65c81ae7e,e380b473,FINGER_RIGHT_RING,train
6291e6d7b8e3dec7cddef350943c32515c81ca30,d508b4ee,FINGER_RIGHT_INDEX,train
6291e6d7b8e3dec7cddef350943c32515c81ca30,a0468338,FINGER_RIGHT_RING,train
049de2bac22968e5d552cc5aa4bf882e5c79d1bb,f61e7809,FINGER_LEFT_RING,train
049de2bac22968e5d552cc5aa4bf882e5c79d1bb,7a87f1b6,FINGER_LEFT_MIDDLE,train
049de2bac22968e5d552cc5aa4bf882e5c79d1bb,3b42b154,FINGER_LEFT_INDEX,train
049de2bac22968e5d552cc5aa4bf882e5c79d1bb,1425ef3f,FINGER_RIGHT_RING,train
049de2bac22968e5d552cc5aa4bf882e5c79d1bb,b6137071,FINGER_RIGHT_MIDDLE,train
5e8eccc7b7ac19632703108f83f874eb5c7721cb,32cdd6a6,FINGER_RIGHT_INDEX,train
5e8eccc7b7ac19632703108f83f874eb5c7721cb,a5449367,FINGER_RIGHT_RING,train
bac2fb747df23f092078f65c67ac82fb5c7872e8,c2d24027,FINGER_RIGHT_INDEX,train
88dc321e9c09bb966a1eaf9bbb877f6d5c8062af,a6e789c4,FINGER_RIGHT_INDEX,train
31077ad14ebd902707e0411489b61a585c799966,a590d200,FINGER_RIGHT_RING,train
bb7568b471f88d9fe37b784dd6835eaf5c79aac8,11e0a087,FINGER_RIGHT_RING,train
6364ada9e64db4614041cb430fabf9295c801bcb,3afc3ef9,FINGER_RIGHT_RING,train
31077ad14ebd902707e0411489b61a585c7998c2,f9c77783,FINGER_LEFT_MIDDLE,train
31077ad14ebd902707e0411489b61a585c7998c2,b2e1cfb3,FINGER_LEFT_INDEX,train
31077ad14ebd902707e0411489b61a585c7998c2,b7ead6b0,FINGER_RIGHT_RING,train
31077ad14ebd902707e0411489b61a585c7998c2,594740f6,FINGER_RIGHT_MIDDLE,train
31077ad14ebd902707e0411489b61a585c7998c2,c755ebd7,FINGER_RIGHT_INDEX,train
754c021c12a7fff050fc92b16f3ee4f65c7996de,8631229c,FINGER_LEFT_RING,train
754c021c12a7fff050fc92b16f3ee4f65c7996de,ab58710f,FINGER_LEFT_MIDDLE,train
754c021c12a7fff050fc92b16f3ee4f65c7996de,96c24ef7,FINGER_LEFT_INDEX,train
754c021c12a7fff050fc92b16f3ee4f65c7996de,f536a960,FINGER_RIGHT_RING,train
754c021c12a7fff050fc92b16f3ee4f65c7996de,a4d397bc,FINGER_RIGHT_MIDDLE,train
754c021c12a7fff050fc92b16f3ee4f65c7996de,1f010c18,FINGER_RIGHT_INDEX,train
ae7722b92a326b7176571cb5926c9a155c79900a,144d34b7,FINGER_LEFT_RING,train
ae7722b92a326b7176571cb5926c9a155c79900a,89821eca,FINGER_LEFT_MIDDLE,train
ae7722b92a326b7176571cb5926c9a155c79900a,b2a14c84,FINGER_LEFT_INDEX,train
ae7722b92a326b7176571cb5926c9a155c79900a,1adedcb1,FINGER_RIGHT_RING,train
ae7722b92a326b7176571cb5926c9a155c79900a,a9c1a017,FINGER_RIGHT_MIDDLE,train
ae7722b92a326b7176571cb5926c9a155c79900a,b68f0aed,FINGER_RIGHT_INDEX,train
5ac8c07f98a419eca3b4f0d1afccc16e5c798e0c,9443d3ed,FINGER_LEFT_RING,train
5ac8c07f98a419eca3b4f0d1afccc16e5c798e0c,9e4a2324,FINGER_LEFT_MIDDLE,train
5ac8c07f98a419eca3b4f0d1afccc16e5c798e0c,51727273,FINGER_LEFT_INDEX,train
5ac8c07f98a419eca3b4f0d1afccc16e5c798e0c,e14613a9,FINGER_RIGHT_RING,train
5ac8c07f98a419eca3b4f0d1afccc16e5c798e0c,bb5f27a6,FINGER_RIGHT_MIDDLE,train
5ac8c07f98a419eca3b4f0d1afccc16e5c798e0c,a29ee8c8,FINGER_RIGHT_INDEX,train
5ac8c07f98a419eca3b4f0d1afccc16e5c798dac,3ed32ad0,FINGER_RIGHT_INDEX,train
9297b00b2bfa4c49bfb96d06811dfce15c798afa,d2b91ecc,FINGER_LEFT_RING,train
9297b00b2bfa4c49bfb96d06811dfce15c798afa,b100d205,FINGER_LEFT_MIDDLE,train
9297b00b2bfa4c49bfb96d06811dfce15c798afa,71a9d127,FINGER_LEFT_INDEX,train
9297b00b2bfa4c49bfb96d06811dfce15c798afa,b8e1de9e,FINGER_RIGHT_RING,train
4a0aba1027e3e3a49fbf799c40582d6d5c7eba3f,3559b57c,FINGER_LEFT_RING,train
31077ad14ebd902707e0411489b61a585c7998c2,5a217778,FINGER_LEFT_RING,train
bb7568b471f88d9fe37b784dd6835eaf5c79aac8,e7458e5f,FINGER_RIGHT_INDEX,train
bb7568b471f88d9fe37b784dd6835eaf5c79aac8,8579ee26,FINGER_RIGHT_MIDDLE,train
bb7568b471f88d9fe37b784dd6835eaf5c79aac8,763ee8a0,FINGER_LEFT_INDEX,train
238806c64c9f4175749b11d05fd6afa05c80480c,7b972267,FINGER_RIGHT_INDEX,train
238806c64c9f4175749b11d05fd6afa05c80480c,6955f5f7,FINGER_RIGHT_RING,train
cca463a2077f7b131266512fc9968f245c816a64,f9efd4d4,FINGER_RIGHT_INDEX,train
cca463a2077f7b131266512fc9968f245c816a64,5ff0cbb7,FINGER_RIGHT_RING,train
42df289d199e4329b5243b32677310ba5c771da6,ca801918,FINGER_RIGHT_INDEX,train
42df289d199e4329b5243b32677310ba5c771da6,5467ef62,FINGER_RIGHT_RING,train
ae7722b92a326b7176571cb5926c9a155c7990c1,149f5124,FINGER_RIGHT_INDEX,train
ae7722b92a326b7176571cb5926c9a155c7990c1,dd91689b,FINGER_RIGHT_RING,train
1a441a951f5500d5135bdc31b2895f215c80791b,06ad7ed8,FINGER_RIGHT_INDEX,train
1a441a951f5500d5135bdc31b2895f215c80791b,eff53696,FINGER_RIGHT_RING,train
e3778d920cc7d103f51d87ed466e0f0c5c79b308,d05a8313,FINGER_LEFT_RING,train
e3778d920cc7d103f51d87ed466e0f0c5c79b308,e983c2b1,FINGER_LEFT_MIDDLE,train
e3778d920cc7d103f51d87ed466e0f0c5c79b308,99dae951,FINGER_LEFT_INDEX,train
e3778d920cc7d103f51d87ed466e0f0c5c79b308,abc05d8f,FINGER_RIGHT_RING,train
6364ada9e64db4614041cb430fabf9295c801bcb,0f56cf17,FINGER_RIGHT_INDEX,train
e3778d920cc7d103f51d87ed466e0f0c5c79b308,c673c0de,FINGER_RIGHT_MIDDLE,train
dbe80667d61f1f33e7cdb22e130a0a115c79aec6,05b395d3,FINGER_LEFT_RING,train
dbe80667d61f1f33e7cdb22e130a0a115c79aec6,605e4743,FINGER_LEFT_MIDDLE,train
dbe80667d61f1f33e7cdb22e130a0a115c79aec6,e27ea110,FINGER_LEFT_INDEX,train
dbe80667d61f1f33e7cdb22e130a0a115c79aec6,4def7203,FINGER_RIGHT_RING,train
dbe80667d61f1f33e7cdb22e130a0a115c79aec6,3ddcbd21,FINGER_RIGHT_MIDDLE,train
dbe80667d61f1f33e7cdb22e130a0a115c79aec6,4b739bdd,FINGER_RIGHT_INDEX,train
5de35760c451ed4aa17986378a18e5975c79ac95,1cd3301a,FINGER_LEFT_RING,train
5de35760c451ed4aa17986378a18e5975c79ac95,f15e10b5,FINGER_LEFT_MIDDLE,train
5de35760c451ed4aa17986378a18e5975c79ac95,89cef8bb,FINGER_LEFT_INDEX,train
5de35760c451ed4aa17986378a18e5975c79ac95,eb3a9fcd,FINGER_RIGHT_RING,train
5de35760c451ed4aa17986378a18e5975c79ac95,314af933,FINGER_RIGHT_MIDDLE,train
5de35760c451ed4aa17986378a18e5975c79ac95,37dc01d2,FINGER_RIGHT_INDEX,train
bb7568b471f88d9fe37b784dd6835eaf5c79aac8,b753626d,FINGER_LEFT_RING,train
bb7568b471f88d9fe37b784dd6835eaf5c79aac8,e69f64e5,FINGER_LEFT_MIDDLE,train
e3778d920cc7d103f51d87ed466e0f0c5c79b308,75b14f08,FINGER_RIGHT_INDEX,train
4a0aba1027e3e3a49fbf799c40582d6d5c7eba3f,acfa696b,FINGER_LEFT_MIDDLE,train
4a0aba1027e3e3a49fbf799c40582d6d5c7eb984,3fb06f95,FINGER_RIGHT_MIDDLE,train
d9ec0e5d2004f9f513324f570d6933a55c7866cf,b8c795ff,FINGER_LEFT_RING,train
2771fd757056164809e3615c8b6864d65c81b50d,a28a5a45,FINGER_RIGHT_MIDDLE,train
2771fd757056164809e3615c8b6864d65c81b50d,c2321924,FINGER_RIGHT_RING,train
2771fd757056164809e3615c8b6864d65c81b50d,bf568184,FINGER_LEFT_INDEX,train
2771fd757056164809e3615c8b6864d65c81b50d,191303a7,FINGER_LEFT_MIDDLE,train
2771fd757056164809e3615c8b6864d65c81b50d,9dbb78af,FINGER_LEFT_RING,train
299e4cddc528c8aee5c7dd1129fd61975c81c736,911f32e2,FINGER_RIGHT_INDEX,train
299e4cddc528c8aee5c7dd1129fd61975c81c736,e3a530ef,FINGER_RIGHT_MIDDLE,train
299e4cddc528c8aee5c7dd1129fd61975c81c736,bdd601f0,FINGER_RIGHT_RING,train
299e4cddc528c8aee5c7dd1129fd61975c81c736,f0a0213e,FINGER_LEFT_INDEX,train
299e4cddc528c8aee5c7dd1129fd61975c81c736,4bc34efb,FINGER_LEFT_MIDDLE,train
299e4cddc528c8aee5c7dd1129fd61975c81c736,756c24d5,FINGER_LEFT_RING,train
a09bcf7cb63adb16c30fbda3c1c69a295c7ebfff,d46a01ff,FINGER_LEFT_RING,train
a09bcf7cb63adb16c30fbda3c1c69a295c7ebfff,a2781bae,FINGER_LEFT_MIDDLE,train
a09bcf7cb63adb16c30fbda3c1c69a295c7ebfff,ad714fa5,FINGER_LEFT_INDEX,train
a09bcf7cb63adb16c30fbda3c1c69a295c7ebfff,e6c3b18c,FINGER_RIGHT_RING,train
2ab663c5ad417782d576d6c3dcb5eaa55c8015df,99253e31,FINGER_LEFT_INDEX,train
2ab663c5ad417782d576d6c3dcb5eaa55c8015df,b73cd516,FINGER_LEFT_MIDDLE,train
653be78231d80762b974e018e1aa5f755c81c084,ba10fa5c,FINGER_RIGHT_INDEX,train
653be78231d80762b974e018e1aa5f755c81c084,e555c15c,FINGER_RIGHT_MIDDLE,train
653be78231d80762b974e018e1aa5f755c81c084,47047160,FINGER_RIGHT_RING,train
653be78231d80762b974e018e1aa5f755c81c084,f35f157a,FINGER_LEFT_INDEX,train
653be78231d80762b974e018e1aa5f755c81c084,ed9fd0ed,FINGER_LEFT_MIDDLE,train
653be78231d80762b974e018e1aa5f755c81c084,26e044ef,FINGER_LEFT_RING,train
a09bcf7cb63adb16c30fbda3c1c69a295c7ebfff,089f22b5,FINGER_RIGHT_MIDDLE,train
a09bcf7cb63adb16c30fbda3c1c69a295c7ebfff,05654c48,FINGER_RIGHT_INDEX,train
4a0aba1027e3e3a49fbf799c40582d6d5c7eb984,29a6eb2d,FINGER_LEFT_RING,train
4a0aba1027e3e3a49fbf799c40582d6d5c7eb984,c835c272,FINGER_LEFT_MIDDLE,train
4a0aba1027e3e3a49fbf799c40582d6d5c7eb984,1cfdd430,FINGER_LEFT_INDEX,train
4a0aba1027e3e3a49fbf799c40582d6d5c7eb984,ca7960e8,FINGER_RIGHT_RING,train
2771fd757056164809e3615c8b6864d65c81b50d,ce7033d2,FINGER_RIGHT_INDEX,train
21c3cdb3c01c858d9142528e87101bb65c81b35f,c76d4f4b,FINGER_LEFT_RING,train
21c3cdb3c01c858d9142528e87101bb65c81b35f,a832ee5a,FINGER_LEFT_MIDDLE,train
21c3cdb3c01c858d9142528e87101bb65c81b35f,c4803416,FINGER_LEFT_INDEX,train
58d9d1130ef14977529b71fe56a820155c7eec8d,ff09ad93,FINGER_RIGHT_INDEX,train
5509d923c0a07625fc2196ab1bee22c45c7eda36,b8249c4c,FINGER_LEFT_RING,train
5509d923c0a07625fc2196ab1bee22c45c7eda36,80907c33,FINGER_LEFT_MIDDLE,train
5509d923c0a07625fc2196ab1bee22c45c7eda36,6f0b2c0b,FINGER_LEFT_INDEX,train
5509d923c0a07625fc2196ab1bee22c45c7eda36,cd32ebf2,FINGER_RIGHT_RING,train
5509d923c0a07625fc2196ab1bee22c45c7eda36,38b251df,FINGER_RIGHT_MIDDLE,train
5509d923c0a07625fc2196ab1bee22c45c7eda36,c73dbf1e,FINGER_RIGHT_INDEX,train
194e1e2332a60e2e49807be353f4fb0d5c7ed81d,949383ae,FINGER_LEFT_RING,train
194e1e2332a60e2e49807be353f4fb0d5c7ed81d,fb9fe00c,FINGER_LEFT_MIDDLE,train
194e1e2332a60e2e49807be353f4fb0d5c7ed81d,77d2ec74,FINGER_LEFT_INDEX,train
194e1e2332a60e2e49807be353f4fb0d5c7ed81d,75258f01,FINGER_RIGHT_RING,train
194e1e2332a60e2e49807be353f4fb0d5c7ed81d,56dbc88a,FINGER_RIGHT_MIDDLE,train
194e1e2332a60e2e49807be353f4fb0d5c7ed81d,16241c86,FINGER_RIGHT_INDEX,train
b4a88f06a4afbf35257f5eb0b7ea699e5c7ed2da,f8f3337a,FINGER_LEFT_RING,train
9297b00b2bfa4c49bfb96d06811dfce15c798afa,cb5a85a0,FINGER_RIGHT_MIDDLE,train
b4a88f06a4afbf35257f5eb0b7ea699e5c7ed2da,637984fa,FINGER_LEFT_MIDDLE,train
b4a88f06a4afbf35257f5eb0b7ea699e5c7ed2da,16223177,FINGER_RIGHT_MIDDLE,train
b4a88f06a4afbf35257f5eb0b7ea699e5c7ed2da,ffbfdcb3,FINGER_RIGHT_INDEX,train
b4a88f06a4afbf35257f5eb0b7ea699e5c7ed397,e6dd0da6,FINGER_LEFT_INDEX,train
b4a88f06a4afbf35257f5eb0b7ea699e5c7ed397,e029b3e5,FINGER_LEFT_MIDDLE,train
b4a88f06a4afbf35257f5eb0b7ea699e5c7ed397,5479b72c,FINGER_LEFT_RING,train
b056bf80d006823610e830e5ddc82abc5c8151bf,3d11da34,FINGER_RIGHT_INDEX,train
b056bf80d006823610e830e5ddc82abc5c8151bf,8b5b94ce,FINGER_RIGHT_MIDDLE,train
b056bf80d006823610e830e5ddc82abc5c8151bf,d87589e9,FINGER_RIGHT_RING,train
b056bf80d006823610e830e5ddc82abc5c8151bf,e44b52f0,FINGER_LEFT_INDEX,train
b056bf80d006823610e830e5ddc82abc5c8151bf,a59e2a74,FINGER_LEFT_MIDDLE,train
b056bf80d006823610e830e5ddc82abc5c8151bf,402771f1,FINGER_LEFT_RING,train
21c3cdb3c01c858d9142528e87101bb65c81b35f,1a91d4ac,FINGER_RIGHT_INDEX,train
21c3cdb3c01c858d9142528e87101bb65c81b35f,37615581,FINGER_RIGHT_MIDDLE,train
21c3cdb3c01c858d9142528e87101bb65c81b35f,7391a728,FINGER_RIGHT_RING,train
b4a88f06a4afbf35257f5eb0b7ea699e5c7ed2da,085df608,FINGER_RIGHT_RING,train
4a0aba1027e3e3a49fbf799c40582d6d5c7eba3f,6ba93db5,FINGER_LEFT_INDEX,train
4a0aba1027e3e3a49fbf799c40582d6d5c7eb984,b94a8ec7,FINGER_RIGHT_INDEX,train
a815e9248880056e016fe9885c6400d45c7eb75f,93c70fa5,FINGER_LEFT_MIDDLE,train
123ec82aa45fac52e41019e141a71b225c7f0a62,5d17f0e5,FINGER_LEFT_INDEX,train
123ec82aa45fac52e41019e141a71b225c7f0a62,cec5b47c,FINGER_LEFT_MIDDLE,train
123ec82aa45fac52e41019e141a71b225c7f0a62,7f6681d4,FINGER_LEFT_RING,train
d78f06a71026e4ed458894dbd6ca6bb35c7f0be0,26935edb,FINGER_LEFT_INDEX,train
d78f06a71026e4ed458894dbd6ca6bb35c7f0be0,87211823,FINGER_LEFT_MIDDLE,train
d78f06a71026e4ed458894dbd6ca6bb35c7f0be0,43b7eebb,FINGER_LEFT_RING,train
aaaeda53c5445959239ce5d3187437935c7f26ca,21f1cd2b,FINGER_LEFT_INDEX,train
aaaeda53c5445959239ce5d3187437935c7f26ca,e8862e6d,FINGER_LEFT_MIDDLE,train
aaaeda53c5445959239ce5d3187437935c7f26ca,faf0b194,FINGER_LEFT_RING,train
33446d000a6c71712c946418384476ca5c81acce,7c4144f4,FINGER_LEFT_INDEX,train
33446d000a6c71712c946418384476ca5c81acce,7c51d5ea,FINGER_LEFT_MIDDLE,train
33446d000a6c71712c946418384476ca5c81acce,7b1c9570,FINGER_LEFT_RING,train
f5789cd9bb3848a452b48dbd8f6d1a495c7ea790,7360d641,FINGER_LEFT_RING,train
f5789cd9bb3848a452b48dbd8f6d1a495c7ea790,08c5fe24,FINGER_LEFT_MIDDLE,train
f5789cd9bb3848a452b48dbd8f6d1a495c7ea790,e8a8126a,FINGER_LEFT_INDEX,train
f5789cd9bb3848a452b48dbd8f6d1a495c7ea790,1d0a6fca,FINGER_RIGHT_RING,train
f5789cd9bb3848a452b48dbd8f6d1a495c7ea790,dbc7aeda,FINGER_RIGHT_MIDDLE,train
f5789cd9bb3848a452b48dbd8f6d1a495c7ea790,b463b66a,FINGER_RIGHT_INDEX,train
ce8a7b9639eba3b2d67ed3ffc61e05b15c7982aa,89962304,FINGER_LEFT_INDEX,train
ce8a7b9639eba3b2d67ed3ffc61e05b15c7982aa,f1679bc8,FINGER_LEFT_MIDDLE,train
ce8a7b9639eba3b2d67ed3ffc61e05b15c7982aa,3b2251db,FINGER_LEFT_RING,train
b9cf3d9d7a6edaa8e01647b57c3712095c817c85,950b41ea,FINGER_LEFT_INDEX,train
b9cf3d9d7a6edaa8e01647b57c3712095c817c85,0d368173,FINGER_LEFT_MIDDLE,train
b9cf3d9d7a6edaa8e01647b57c3712095c817c85,c66d63c3,FINGER_LEFT_RING,train
30ba744b16b971a8429cc65458b26cd65c7ea63f,f06e4a90,FINGER_LEFT_RING,train
30ba744b16b971a8429cc65458b26cd65c7ea63f,d4a4a7a5,FINGER_LEFT_MIDDLE,train
30ba744b16b971a8429cc65458b26cd65c7ea63f,ac825fab,FINGER_LEFT_INDEX,train
d9ec0e5d2004f9f513324f570d6933a55c7866cf,9e31981e,FINGER_LEFT_INDEX,train
d9ec0e5d2004f9f513324f570d6933a55c7866cf,8f17aa79,FINGER_LEFT_MIDDLE,train
8038f1a32e2080fdf5f2f2d15626fe895c7f013f,18601db8,FINGER_LEFT_RING,train
8038f1a32e2080fdf5f2f2d15626fe895c7f013f,beec36dd,FINGER_LEFT_MIDDLE,train
8038f1a32e2080fdf5f2f2d15626fe895c7f013f,032b17fd,FINGER_LEFT_INDEX,train
90ae35ac3172db85543a95e6b594fd135c7efae8,4f6b8533,FINGER_LEFT_RING,train
a815e9248880056e016fe9885c6400d45c7eb75f,5a55216b,FINGER_LEFT_INDEX,train
a815e9248880056e016fe9885c6400d45c7eb75f,a2f9c504,FINGER_RIGHT_RING,train
a815e9248880056e016fe9885c6400d45c7eb75f,68501625,FINGER_RIGHT_MIDDLE,train
a815e9248880056e016fe9885c6400d45c7eb75f,4127a540,FINGER_RIGHT_INDEX,train
288699f5675556fe727411fae93b43f65c7eb590,1a609fcd,FINGER_LEFT_RING,train
288699f5675556fe727411fae93b43f65c7eb590,9c062f28,FINGER_LEFT_MIDDLE,train
288699f5675556fe727411fae93b43f65c7eb590,775f3218,FINGER_LEFT_INDEX,train
288699f5675556fe727411fae93b43f65c7eb590,2ab3cf65,FINGER_RIGHT_RING,train
2ad97db2bdcfd323c2b509639d56f25a5c773dd5,1d0dcb2d,FINGER_LEFT_INDEX,train
2ad97db2bdcfd323c2b509639d56f25a5c773dd5,0b29c742,FINGER_LEFT_MIDDLE,train
2ad97db2bdcfd323c2b509639d56f25a5c773dd5,9f04801b,FINGER_LEFT_RING,train
a09bcf7cb63adb16c30fbda3c1c69a295c7ec0a3,02c52982,FINGER_LEFT_INDEX,train
a09bcf7cb63adb16c30fbda3c1c69a295c7ec0a3,d67c9a96,FINGER_LEFT_MIDDLE,train
a09bcf7cb63adb16c30fbda3c1c69a295c7ec0a3,0cec31ba,FINGER_LEFT_RING,train
a815e9248880056e016fe9885c6400d45c7eb75f,920f6296,FINGER_LEFT_RING,train
376a028fac7a089ac850f5d0a1a53d865c8050b3,6902bf43,FINGER_LEFT_INDEX,train
376a028fac7a089ac850f5d0a1a53d865c8050b3,ba79963a,FINGER_LEFT_RING,train
e595cf5b7b2a243b269b1f972fadd3305c81afe1,c3848b12,FINGER_LEFT_INDEX,train
e595cf5b7b2a243b269b1f972fadd3305c81afe1,d2947096,FINGER_LEFT_MIDDLE,train
e595cf5b7b2a243b269b1f972fadd3305c81afe1,dae927d0,FINGER_LEFT_RING,train
288699f5675556fe727411fae93b43f65c7eb590,8da336e5,FINGER_RIGHT_MIDDLE,train
288699f5675556fe727411fae93b43f65c7eb590,9b5a4d8d,FINGER_RIGHT_INDEX,train
5e8eccc7b7ac19632703108f83f874eb5c7721cb,15615edc,FINGER_LEFT_INDEX,train
5e8eccc7b7ac19632703108f83f874eb5c7721cb,0d2a7fbe,FINGER_LEFT_MIDDLE,train
5e8eccc7b7ac19632703108f83f874eb5c7721cb,eb576410,FINGER_LEFT_RING,train
288699f5675556fe727411fae93b43f65c7eb687,8735450f,FINGER_LEFT_INDEX,train
288699f5675556fe727411fae93b43f65c7eb687,25fccfc4,FINGER_LEFT_MIDDLE,train
288699f5675556fe727411fae93b43f65c7eb687,924944e2,FINGER_LEFT_RING,train
90ae35ac3172db85543a95e6b594fd135c7efae8,195b3f7d,FINGER_LEFT_INDEX,train
90ae35ac3172db85543a95e6b594fd135c7efae8,1eefa5f0,FINGER_LEFT_MIDDLE,train
376a028fac7a089ac850f5d0a1a53d865c8050b3,a6f97eb5,FINGER_LEFT_MIDDLE,train
9297b00b2bfa4c49bfb96d06811dfce15c798afa,5d498450,FINGER_RIGHT_INDEX,train
c70c35dffb8ec4e17c86196da357b7405c7887c4,3558baf9,FINGER_RIGHT_MIDDLE,train
489bfcdd58ebbc7c8f146c100e79236f5c798909,b8f4beb4,FINGER_LEFT_MIDDLE,train
65ed1c21093ba80fd7dd14e6e2d2ecba5c772e08,4de159b2,FINGER_LEFT_INDEX,train
65ed1c21093ba80fd7dd14e6e2d2ecba5c772e08,ac0e337b,FINGER_RIGHT_RING,train
65ed1c21093ba80fd7dd14e6e2d2ecba5c772e08,54a873da,FINGER_RIGHT_MIDDLE,train
65ed1c21093ba80fd7dd14e6e2d2ecba5c772e08,1112bb61,FINGER_RIGHT_INDEX,train
